21
# x y z
-10	0	0
-9	0	0
-8	0	0
-7	0	0
-6	0	0
-5	0	0
-4	0	0
-3	0	0
-2	0	0
-1	0	0
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
171
# a b m n err i ip iperr k r rhoa u valid 
3	4	6	7	1.00009101268279e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.12896854501925e+01	0.00000000000000e+00	1
4	5	7	8	1.00009110253769e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.31259497010625e+01	0.00000000000000e+00	1
5	6	8	9	1.00009121900718e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.15410659950686e+01	0.00000000000000e+00	1
6	7	9	10	1.00009123103420e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.36723916858346e+01	0.00000000000000e+00	1
7	8	10	11	1.00009094594506e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.44362420905641e+01	0.00000000000000e+00	1
8	9	11	12	1.00009008749881e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.32541078845410e+01	0.00000000000000e+00	1
9	10	12	13	1.00008967875200e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.34246396763388e+01	0.00000000000000e+00	1
10	11	13	14	1.00009011778445e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.52220794546400e+01	0.00000000000000e+00	1
11	12	14	15	1.00009091295685e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.29951632831014e+01	0.00000000000000e+00	1
12	13	15	16	1.00009128495492e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.29138619992787e+01	0.00000000000000e+00	1
13	14	16	17	1.00009121955982e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.36094584124313e+01	0.00000000000000e+00	1
14	15	17	18	1.00009111060626e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.42092456230989e+01	0.00000000000000e+00	1
15	16	18	19	1.00009103776121e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.23338763583196e+01	0.00000000000000e+00	1
16	17	19	20	1.00009103665212e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.33251384226349e+01	0.00000000000000e+00	1
17	18	20	21	1.00009095305357e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.53982236861549e+01	0.00000000000000e+00	8.22391659670115e+01	0.00000000000000e+00	1
1	2	5	6	1.00026535570434e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.10666341086291e+01	0.00000000000000e+00	1
2	3	6	7	1.00026531624900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.17676804706118e+01	0.00000000000000e+00	1
3	4	7	8	1.00026598452642e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.06034988552084e+01	0.00000000000000e+00	1
4	5	8	9	1.00026646566128e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.05592707382727e+01	0.00000000000000e+00	1
5	6	9	10	1.00026632932281e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.09274249612681e+01	0.00000000000000e+00	1
6	7	10	11	1.00026391881198e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.04644520184306e+01	0.00000000000000e+00	1
7	8	11	12	1.00025923303965e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.25282407573042e+01	0.00000000000000e+00	1
8	9	12	13	1.00025585606156e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.22414407269103e+01	0.00000000000000e+00	1
9	10	13	14	1.00025592652856e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.33171931803231e+01	0.00000000000000e+00	1
10	11	14	15	1.00025916943473e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.21730967636348e+01	0.00000000000000e+00	1
11	12	15	16	1.00026398993054e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.37336674170596e+01	0.00000000000000e+00	1
12	13	16	17	1.00026648302120e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.16193052452775e+01	0.00000000000000e+00	1
13	14	17	18	1.00026649934835e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	6.98948679466216e+01	0.00000000000000e+00	1
14	15	18	19	1.00026602067900e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.16239742675134e+01	0.00000000000000e+00	1
15	16	19	20	1.00026575079547e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.16494113664883e+01	0.00000000000000e+00	1
16	17	20	21	1.00026550036334e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.88495559215388e+02	0.00000000000000e+00	7.17798204475925e+01	0.00000000000000e+00	1
1	2	6	7	1.00059571376271e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.35869014483146e+01	0.00000000000000e+00	1
2	3	7	8	1.00059663737942e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.42874973672824e+01	0.00000000000000e+00	1
3	4	8	9	1.00059866881998e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.30768280669012e+01	0.00000000000000e+00	1
4	5	9	10	1.00059745607302e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.38903048054447e+01	0.00000000000000e+00	1
5	6	10	11	1.00058841695317e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.27006747788821e+01	0.00000000000000e+00	1
6	7	11	12	1.00057315190821e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.58870162205935e+01	0.00000000000000e+00	1
7	8	12	13	1.00056359131547e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.58619719250173e+01	0.00000000000000e+00	1
8	9	13	14	1.00056171893346e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.75715959245488e+01	0.00000000000000e+00	1
9	10	14	15	1.00056352344740e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.59305563993584e+01	0.00000000000000e+00	1
10	11	15	16	1.00057323576874e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.65321446062006e+01	0.00000000000000e+00	1
11	12	16	17	1.00058851189771e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.35142918286137e+01	0.00000000000000e+00	1
12	13	17	18	1.00059752339994e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.27725250464213e+01	0.00000000000000e+00	1
13	14	18	19	1.00059827023533e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.28424086589568e+01	0.00000000000000e+00	1
14	15	19	20	1.00059734706354e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.33848304926134e+01	0.00000000000000e+00	1
15	16	20	21	1.00059587964743e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.76991118430775e+02	0.00000000000000e+00	6.30975899697700e+01	0.00000000000000e+00	1
1	2	7	8	1.00113593826747e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.81784324807453e+01	0.00000000000000e+00	1
2	3	8	9	1.00113790983962e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.63088565194740e+01	0.00000000000000e+00	1
3	4	9	10	1.00113547050131e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.78315930449010e+01	0.00000000000000e+00	1
4	5	10	11	1.00111226351646e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.80418916133220e+01	0.00000000000000e+00	1
5	6	11	12	1.00107751519675e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.00294060775106e+01	0.00000000000000e+00	1
6	7	12	13	1.00105893662936e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.17343091298822e+01	0.00000000000000e+00	1
7	8	13	14	1.00105799866724e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.18556355779014e+01	0.00000000000000e+00	1
8	9	14	15	1.00105783099513e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.19877734175201e+01	0.00000000000000e+00	1
9	10	15	16	1.00105926182199e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.16867802130068e+01	0.00000000000000e+00	1
10	11	16	17	1.00107761861892e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	6.14135127845217e+01	0.00000000000000e+00	1
11	12	17	18	1.00111180753062e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.94204150933194e+01	0.00000000000000e+00	1
12	13	18	19	1.00113449612404e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.80679080359796e+01	0.00000000000000e+00	1
13	14	19	20	1.00113810554566e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.79485234430916e+01	0.00000000000000e+00	1
14	15	20	21	1.00113534173739e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.59734457253855e+02	0.00000000000000e+00	5.68545013634920e+01	0.00000000000000e+00	1
1	2	8	9	1.00195315288328e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.34584801901612e+01	0.00000000000000e+00	1
2	3	9	10	1.00194257439745e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.41983833275834e+01	0.00000000000000e+00	1
3	4	10	11	1.00189814960010e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.62140106722751e+01	0.00000000000000e+00	1
4	5	11	12	1.00183267137493e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.72724106372900e+01	0.00000000000000e+00	1
5	6	12	13	1.00180380443874e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.91484629375610e+01	0.00000000000000e+00	1
6	7	13	14	1.00180977731431e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.65118583947801e+01	0.00000000000000e+00	1
7	8	14	15	1.00181583907577e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.78343455097707e+01	0.00000000000000e+00	1
8	9	15	16	1.00181046545307e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.79307259778289e+01	0.00000000000000e+00	1
9	10	16	17	1.00180462487623e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.87188032051981e+01	0.00000000000000e+00	1
10	11	17	18	1.00183190857452e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.75826930080744e+01	0.00000000000000e+00	1
11	12	18	19	1.00189586047843e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.49113044088955e+01	0.00000000000000e+00	1
12	13	19	20	1.00194293849277e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.41513837239280e+01	0.00000000000000e+00	1
13	14	20	21	1.00195025245572e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.05557513160617e+03	0.00000000000000e+00	5.51770670608156e+01	0.00000000000000e+00	1
1	2	9	10	1.00311841334699e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.04475413006894e+01	0.00000000000000e+00	1
2	3	10	11	1.00303293592036e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.22031608306331e+01	0.00000000000000e+00	1
3	4	11	12	1.00292722224150e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.32243388720119e+01	0.00000000000000e+00	1
4	5	12	13	1.00288627355096e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.56416049433797e+01	0.00000000000000e+00	1
5	6	13	14	1.00290817479528e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.45189478924329e+01	0.00000000000000e+00	1
6	7	14	15	1.00293147905098e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.41938094961137e+01	0.00000000000000e+00	1
7	8	15	16	1.00293312697396e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.37341821740998e+01	0.00000000000000e+00	1
8	9	16	17	1.00291010746489e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.44027592349971e+01	0.00000000000000e+00	1
9	10	17	18	1.00288664439358e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.52293527654023e+01	0.00000000000000e+00	1
10	11	18	19	1.00292406482765e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.42557288546469e+01	0.00000000000000e+00	1
11	12	19	20	1.00303302522321e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.15075085221623e+01	0.00000000000000e+00	1
12	13	20	21	1.00311465327182e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.58336269740927e+03	0.00000000000000e+00	5.06722266445172e+01	0.00000000000000e+00	1
1	2	10	11	1.00465126954753e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.87898210162539e+01	0.00000000000000e+00	1
2	3	11	12	1.00447775927490e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.15234115679401e+01	0.00000000000000e+00	1
3	4	12	13	1.00442889268642e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.08921102964622e+01	0.00000000000000e+00	1
4	5	13	14	1.00447671035792e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.09424813321973e+01	0.00000000000000e+00	1
5	6	14	15	1.00453053552936e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.94460615589961e+01	0.00000000000000e+00	1
6	7	15	16	1.00455321484962e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.89453121205787e+01	0.00000000000000e+00	1
7	8	16	17	1.00453471391172e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.05902584942409e+01	0.00000000000000e+00	1
8	9	17	18	1.00447871382562e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.03720541448850e+01	0.00000000000000e+00	1
9	10	18	19	1.00442717349228e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.11172404437799e+01	0.00000000000000e+00	1
10	11	19	20	1.00447871649551e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	5.09725067580319e+01	0.00000000000000e+00	1
11	12	20	21	1.00464585331325e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-2.26194671058463e+03	0.00000000000000e+00	4.92128853185241e+01	0.00000000000000e+00	1
1	2	11	12	1.00665682913825e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.69615172237683e+01	0.00000000000000e+00	1
2	3	12	13	1.00658433054511e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.69726464633339e+01	0.00000000000000e+00	1
3	4	13	14	1.00668021220537e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.65346418704206e+01	0.00000000000000e+00	1
4	5	14	15	1.00677792977327e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.52000706523909e+01	0.00000000000000e+00	1
5	6	15	16	1.00683520634086e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.59437922210792e+01	0.00000000000000e+00	1
6	7	16	17	1.00683798357720e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.49224397553610e+01	0.00000000000000e+00	1
7	8	17	18	1.00678327312096e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.54773015438290e+01	0.00000000000000e+00	1
8	9	18	19	1.00667985658390e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.67774573630761e+01	0.00000000000000e+00	1
9	10	19	20	1.00659123514661e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.80121654626008e+01	0.00000000000000e+00	1
10	11	20	21	1.00665114983546e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-3.11017672705390e+03	0.00000000000000e+00	4.67579449165289e+01	0.00000000000000e+00	1
1	2	12	13	1.00957464149255e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.35712468136231e+01	0.00000000000000e+00	1
2	3	13	14	1.00971487047181e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.21430922446574e+01	0.00000000000000e+00	1
3	4	14	15	1.00988752215655e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.21239433806979e+01	0.00000000000000e+00	1
4	5	15	16	1.00999052673206e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.14893119035883e+01	0.00000000000000e+00	1
5	6	16	17	1.01002632943443e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.13987007982682e+01	0.00000000000000e+00	1
6	7	17	18	1.00999389562954e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.19787686212252e+01	0.00000000000000e+00	1
7	8	18	19	1.00989020348834e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.14166626327868e+01	0.00000000000000e+00	1
8	9	19	20	1.00972934268003e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.23609315102191e+01	0.00000000000000e+00	1
9	10	20	21	1.00957605814454e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-4.14690230273857e+03	0.00000000000000e+00	4.32430466871311e+01	0.00000000000000e+00	1
1	2	13	14	1.01386740798504e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.93041139941024e+01	0.00000000000000e+00	1
2	3	14	15	1.01410160013519e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.78715827043843e+01	0.00000000000000e+00	1
3	4	15	16	1.01428654066191e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-5.39097299355998e+03	0.00000000000000e+00	3.72893607858965e+01	0.00000000000000e+00	1
